workunit,workunit_id,project,project_id,collect_start,collect_end,ql,spec,p_method,dem_gsd_meters,horiz_crs,vert_crs,geoid,lpc_pub_date,lpc_update,lpc_category,lpc_reason,sourcedem_pub_date,sourcedem_update,sourcedem_category,sourcedem_reason,onemeter_category,onemeter_reason,seamless_category,seamless_reason,lpc_link,sourcedem_link,metadata_link
MS_Tupelo_UTM16_2015,20342,Mississippi_QL2_LiDAR_Collection_and_Tupelo_Area_QL3_Processing_Only,20344,2015/01/30,2015/03/15,QL 2,USGS Lidar Base Specification 1.0,linear-mode lidar,1,"26916","5703",GEOID12A,2016/10/10,2024/05/08,Meets with variance,LPC meets v1.0 or draft LBS,2024/07/16,,Meets with variance,Source DEM meets v1.0 or draft LBS,Meets with variance,LPC meets v.1.0 or earlier draft specification,Meets with variance,LPC meets v.1.0 or earlier draft specification,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/Mississippi_QL2_LiDAR_Collection_and_Tupelo_Area_QL3_Processing_Only/MS_Tupelo_UTM16_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/Mississippi_QL2_LiDAR_Collection_and_Tupelo_Area_QL3_Processing_Only/MS_Tupelo_UTM16_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/Mississippi_QL2_LiDAR_Collection_and_Tupelo_Area_QL3_Processing_Only/MS_Tupelo-UTM16_2015
MO_BooneCo_2015,71562,Boone_County_Lidar,29326,2015/01/30,2015/03/12,QL 2,USGS Lidar Base Specification 1.0,linear-mode lidar,,"102697","6360",GEOID12A,2016/08/23,,Meets with variance,LPC meets v1.0 or draft LBS,2017/07/27,,Meets with variance,Source DEM meets v1.0 or draft LBS,Meets with variance,LPC meets v.1.0 or earlier draft specification,Meets with variance,LPC meets v.1.0 or earlier draft specification,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/Boone_County_Lidar/MO_BooneCo_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/Boone_County_Lidar/MO_BooneCo_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/Boone_County_Lidar/MO_BooneCo_2015
MS_Tupelo_UTM15_2015,20342,Mississippi_QL2_LiDAR_Collection_and_Tupelo_Area_QL3_Processing_Only,20344,2015/01/30,2015/03/15,QL 2,USGS Lidar Base Specification 1.0,linear-mode lidar,1,"6344","5703",GEOID12A,2016/08/24,,Meets with variance,LPC meets v1.0 or draft LBS,2016/08/24,,Meets with variance,Source DEM meets v1.0 or draft LBS,Meets with variance,LPC meets v.1.0 or earlier draft specification,Meets with variance,LPC meets v.1.0 or earlier draft specification,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/Mississippi_QL2_LiDAR_Collection_and_Tupelo_Area_QL3_Processing_Only/MS_Tupelo_UTM15_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/Mississippi_QL2_LiDAR_Collection_and_Tupelo_Area_QL3_Processing_Only/MS_Tupelo-UTM15_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/Mississippi_QL2_LiDAR_Collection_and_Tupelo_Area_QL3_Processing_Only/MS_Tupelo-UTM15_2015
AZ_Eastern_PimaCO_2015,29338,Eastern_Pima_County_Lidar,29341,2015/02/20,2015/02/26,QL 2,USGS Lidar Base Specification 1.2,linear-mode lidar,0.6096,"6405","8228",GEOID12A,2017/07/11,,Meets,Meets 3DEP LPC requirements,2017/07/11,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/Eastern_Pima_County_Lidar/AZ_Eastern_PimaCO_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/Eastern_Pima_County_Lidar/AZ_Eastern_PimaCO_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/Eastern_Pima_County_Lidar/AZ_Eastern-PimaCO_2015
KS_SCentral_L1_2015,29344,S_Central_NE_NW_Kansas_Lidar,29347,2015/02/24,2015/03/06,QL 2,USGS Lidar Base Specification 1.2,linear-mode lidar,1,"3745","5703",GEOID12A,2017/03/13,,Meets,Meets 3DEP LPC requirements,2017/03/15,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/S_Central_NE_NW_Kansas_Lidar/KS_SCentral_L1_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/S_Central_NE_NW_Kansas_Lidar/KS_SCentral_L1_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/S_Central_NE_NW_Kansas_Lidar/KS_SCentral-L1_2015
KS_SCentral_L2_2015,32535,S_Central_NE_NW_Kansas_Lidar,29347,2015/03/07,2015/03/07,QL 2,USGS Lidar Base Specification 1.2,linear-mode lidar,1,"3744","5703",GEOID12A,2017/03/24,,Meets,Meets 3DEP LPC requirements,2017/03/22,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/S_Central_NE_NW_Kansas_Lidar/KS_SCentral_L2_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/S_Central_NE_NW_Kansas_Lidar/KS_SCentral_L2_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/S_Central_NE_NW_Kansas_Lidar/KS_SCentral-L2_2015
KS_SCentral_L3_2015,32538,S_Central_NE_NW_Kansas_Lidar,29347,2015/03/08,2015/03/15,QL 2,USGS Lidar Base Specification 1.2,linear-mode lidar,1,"3744","5703",GEOID12A,2017/03/15,,Meets,Meets 3DEP LPC requirements,2017/03/20,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/S_Central_NE_NW_Kansas_Lidar/KS_SCentral_L3_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/S_Central_NE_NW_Kansas_Lidar/KS_SCentral_L3_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/S_Central_NE_NW_Kansas_Lidar/KS_SCentral-L3_2015
TN_BlountCo_2015,28648,TN_Blount_County_QL2_LiDAR,28650,2015/03/22,2015/03/29,QL 2,USGS Lidar Base Specification 1.2,linear-mode lidar,,"6576","6360",GEOID12A,2017/05/23,,Meets,Meets 3DEP LPC requirements,2017/05/10,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/TN_Blount_County_QL2_LiDAR/TN_BlountCo_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/TN_Blount_County_QL2_LiDAR/TN_BlountCo_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/TN_Blount_County_QL2_LiDAR/TN_BlountCo_2015
WI_SEWRPC_2017,66480,WI_SEWRP5Counties_2017_A17,66482,2015/03/24,2015/04/02,QL 2,USGS Lidar Base Specification 1.2,linear-mode lidar,,"6609","6360",GEOID12A,2019/07/09,,Meets,Meets 3DEP LPC requirements,2019/07/09,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_WI_SEWRPC_2017_LAS_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/WI_SEWRP5Counties_2017_A17/WI_SEWRPC_2017,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/WI_SEWRP5Counties_2017_A17/WI_SEWRPC_2017
MI_31Co_Saginaw_2016,69558,MI_31County_2016_A16,64540,2015/03/24,2015/04/17,QL 2,USGS Lidar Base Specification 1.2,linear-mode lidar,0.6096,"6499","8228",GEOID12A,2019/10/01,,Meets,Meets 3DEP LPC requirements,2019/10/03,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/MI_31County_2016_A16/MI_31Co_Saginaw_2016,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/MI_31County_2016_A16/MI_31Co_Saginaw_2016,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/MI_31County_2016_A16/MI_31Co_Saginaw_2016
TX_UpClCrkBrazos_2015,23361,FEMA_Region_6_Upper_Clear_Fork_Brazos_TX_QL2_LiDAR,23363,2015/03/30,2015/03/31,QL 2,USGS Lidar Base Specification 1.0,linear-mode lidar,1,"6343","5703",GEOID12B,2016/11/29,,Meets with variance,LPC meets v1.0 or draft LBS,2016/12/02,,Meets with variance,Source DEM meets v1.0 or draft LBS,Meets with variance,LPC meets v.1.0 or earlier draft specification,Meets with variance,LPC meets v.1.0 or earlier draft specification,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/FEMA_Region_6_Upper_Clear_Fork_Brazos_TX_QL2_LiDAR/TX_UpClCrkBrazos_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/FEMA_Region_6_Upper_Clear_Fork_Brazos_TX_QL2_LiDAR/TX_UpClCrkBrazos_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/FEMA_Region_6_Upper_Clear_Fork_Brazos_TX_QL2_LiDAR/TX_UpClCrkBrazos_2015
MI_31Co_Bay_2016,67685,MI_31County_2016_A16,64540,2015/04/04,2015/04/17,QL 2,USGS Lidar Base Specification 1.2,linear-mode lidar,0.6096,"6499","8228",GEOID12A,2019/07/18,,Meets,Meets 3DEP LPC requirements,2019/07/19,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_MI_31Co_Bay_2016_LAS_2019,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/MI_31County_2016_A16/MI_31Co_Bay_2016,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/MI_31County_2016_A16/MI_31Co_Bay_2016
VA_Eastern_ShoreBAA_2015,68724,Eastern_Shore_Virginia_QL2_LiDAR_BAA,30222,2015/04/11,2015/04/24,QL 2,USGS Lidar Base Specification 1.2,linear-mode lidar,,"6595","6360",GEOID12A,2017/05/08,,Meets,Meets 3DEP LPC requirements,2017/06/29,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/Eastern_Shore_Virginia_QL2_LiDAR_BAA/VA_Eastern_ShoreBAA_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/Eastern_Shore_Virginia_QL2_LiDAR_BAA/VA_Eastern_ShoreBAA_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/Eastern_Shore_Virginia_QL2_LiDAR_BAA/VA_Eastern-ShoreBAA_2015
MD_Garret_Co_2014,24864,Garrett_County_MD_QL2_LiDAR,24866,2015/04/12,2015/05/04,QL 2,USGS Lidar Base Specification 1.2,linear-mode lidar,1,"6346","5703",GEOID12A,2017/02/28,,Meets,Meets 3DEP LPC requirements,2017/03/06,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/Garrett_County_MD_QL2_LiDAR/MD_Garret_Co_2014,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/Garrett_County_MD_QL2_LiDAR/MD_Garret_Co_2014,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/Garrett_County_MD_QL2_LiDAR/MD_Garret-Co_2014
DE_DelawareValleyHD_5A_2015,48414,Delaware_Valley_High_Density_QL2_LiDAR_BAA,30706,2015/04/12,2015/11/25,QL 2,USGS Lidar Base Specification 1.2,linear-mode lidar,1,"6347","5703",GEOID12A,2017/02/13,,Meets,Meets 3DEP LPC requirements,2017/02/21,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/Delaware_Valley_High_Density_QL2_LiDAR_BAA/DE_DelawareValleyHD_5A_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/Delaware_Valley_High_Density_QL2_LiDAR_BAA/DE_DelawareValleyHD_5A_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/Delaware_Valley_High_Density_QL2_LiDAR_BAA/DE_DelawareValleyHD-5A_2015
DE_DelawareValley_HD_2015,30704,Delaware_Valley_High_Density_QL2_LiDAR_BAA,30706,2015/04/12,2015/05/23,QL 2,USGS Lidar Base Specification 1.2,linear-mode lidar,1,"6347","5703",GEOID12A,2017/03/28,,Meets,Meets 3DEP LPC requirements,2017/03/30,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/Delaware_Valley_High_Density_QL2_LiDAR_BAA/DE_DelawareValley_HD_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/Delaware_Valley_High_Density_QL2_LiDAR_BAA/DE_DelawareValley_HD_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/Delaware_Valley_High_Density_QL2_LiDAR_BAA/DE_DelawareValley-HD_2015
MI_13Co_BerrienCO_2015,46457,MI_13County_2015_C16,46447,2015/04/14,2015/06/01,QL 2,USGS Lidar Base Specification 1.0,linear-mode lidar,0.6096,"6499","8228",GEOID12A,2017/06/14,,Meets with variance,LPC meets v1.0 or draft LBS,2017/08/03,,Meets with variance,Source DEM meets v1.0 or draft LBS,Meets with variance,LPC meets v.1.0 or earlier draft specification,Meets with variance,LPC meets v.1.0 or earlier draft specification,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/MI_13County_2015_C16/MI_13Co_BerrienCO_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/MI_13County_2015_C16/MI_13Co_BerrienCO_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/MI_13County_2015_C16/MI_13Co-BerrienCO_2015
MA_ME_MA_QL2_UTM19_L1_2015,42927,Maine_and_Massachusetts_QL1_and_QL2_LiDAR_BAA,30172,2015/04/16,2015/05/05,QL 2,USGS Lidar Base Specification 1.2,linear-mode lidar,1,"6348","5703",GEOID12A,2017/01/30,,Meets,Meets 3DEP LPC requirements,2017/01/31,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_MA_ME_MA_QL2_UTM19_L1_2015_LAS_2018,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/Maine_and_Massachusetts_QL1_and_QL2_LiDAR_BAA/MA_ME_MA_QL2_UTM19_L1_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/Maine_and_Massachusetts_QL1_and_QL2_LiDAR_BAA/MA_ME-MA-QL2-UTM19-L1_2015
NY_MadisonOtsegoCo_2015,29278,Central_NY_Madison_Otsego_Counties_Lidar,29281,2015/04/16,2015/06/06,QL 2,USGS Lidar Base Specification 1.2,linear-mode lidar,1,"6347","5703",GEOID12A,2017/10/24,,Meets,Meets 3DEP LPC requirements,2017/10/25,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/Central_NY_Madison_Otsego_Counties_Lidar/NY_MadisonOtsegoCo_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/Central_NY_Madison_Otsego_Counties_Lidar/NY_MadisonOtsegoCo_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/Central_NY_Madison_Otsego_Counties_Lidar/NY_MadisonOtsegoCo_2015
MI_GrandTraverseCO_2015,47804,MI_13County_2015_C16,46447,2015/04/17,2015/04/24,QL 2,USGS Lidar Base Specification 1.0,linear-mode lidar,0.6096,"6494","8228",GEOID12A,2017/10/12,,Meets with variance,LPC meets v1.0 or draft LBS,2017/09/08,,Meets with variance,Source DEM meets v1.0 or draft LBS,Meets with variance,LPC meets v.1.0 or earlier draft specification,Meets with variance,LPC meets v.1.0 or earlier draft specification,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/MI_13County_2015_C16/MI_GrandTraverseCO_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/MI_13County_2015_C16/MI_GrandTraverseCO_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/MI_13County_2015_C16/MI_GrandTraverseCO_2015
MI_GratiotCo_2015,69242,Gratiot_County_MI_QL2_LiDAR_FY15_BAA,31193,2015/04/18,2015/04/19,QL 2,USGS Lidar Base Specification 1.2,linear-mode lidar,0.6096,"6499","8228",GEOID12A,2017/06/01,,Meets,Meets 3DEP LPC requirements,2021/08/17,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/Gratiot_County_MI_QL2_LiDAR_FY15_BAA/MI_GratiotCo_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/Gratiot_County_MI_QL2_LiDAR_FY15_BAA/MI_GratiotCo_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/Gratiot_County_MI_QL2_LiDAR_FY15_BAA/MI_GratiotCo_2015
AZ_LowerColoradoRiver_2015,30721,Lower_Colorado_River_Multi_Species_Conservation_Pr,30723,2015/04/18,2015/04/18,QL 2,USGS Lidar Base Specification 1.0,linear-mode lidar,1,"6340","5703",GEOID12A,2016/06/27,,Meets with variance,LPC meets v1.0 or draft LBS,2016/06/27,,Meets with variance,Source DEM meets v1.0 or draft LBS,Meets with variance,LPC meets v.1.0 or earlier draft specification,Meets with variance,LPC meets v.1.0 or earlier draft specification,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/Lower_Colorado_River_Multi_Species_Conservation_Pr/AZ_LowerColoradoRiver_2015,,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/Lower_Colorado_River_Multi_Species_Conservation_Pr/AZ_LowerColoradoRiver_2015
MA_ME_MA_QL1_UTM18_L1_2015,30169,Maine_and_Massachusetts_QL1_and_QL2_LiDAR_BAA,30172,2015/04/19,2015/12/05,QL 1,USGS Lidar Base Specification 1.2,linear-mode lidar,1,"6347","5703",GEOID12A,2017/04/18,,Meets,Meets 3DEP LPC requirements,2018/10/29,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/Maine_and_Massachusetts_QL1_and_QL2_LiDAR_BAA/MA_ME_MA_QL1_UTM18_L1_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/Maine_and_Massachusetts_QL1_and_QL2_LiDAR_BAA/MA_ME_MA_QL1_UTM18_L1_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/Maine_and_Massachusetts_QL1_and_QL2_LiDAR_BAA/MA_ME-MA-QL1-UTM18-L1_2015
MA_ME_MA_QL2_UTM18_L1_2015,42924,Maine_and_Massachusetts_QL1_and_QL2_LiDAR_BAA,30172,2015/04/19,2015/12/05,QL 2,USGS Lidar Base Specification 1.2,linear-mode lidar,1,"6347","5703",GEOID12A,2017/01/25,,Meets,Meets 3DEP LPC requirements,2018/07/31,2024/05/15,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_MA_ME_MA_QL2_UTM18_L1_2015_LAS_2018,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/Maine_and_Massachusetts_QL1_and_QL2_LiDAR_BAA/MA_ME_MA_QL2_UTM18_L1_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/Maine_and_Massachusetts_QL1_and_QL2_LiDAR_BAA/MA_ME-MA-QL2-UTM18-L1_2015
MA_ME_MA_QL2_UTM18_L2_2015,42930,Maine_and_Massachusetts_QL1_and_QL2_LiDAR_BAA,30172,2015/04/19,2015/12/05,QL 2,USGS Lidar Base Specification 1.2,linear-mode lidar,1,"6347","5703",GEOID12A,2017/01/31,,Meets,Meets 3DEP LPC requirements,2017/02/06,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_MA_ME_MA_QL2_UTM18_L2_2015_LAS_2018,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/Maine_and_Massachusetts_QL1_and_QL2_LiDAR_BAA/MA_ME_MA_QL2_UTM18_L2_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/Maine_and_Massachusetts_QL1_and_QL2_LiDAR_BAA/MA_ME-MA-QL2-UTM18-L2_2015
ME_ME_MA_QL2_L1_2015,64067,Maine_and_Massachusetts_QL1_and_QL2_LiDAR_BAA,30172,2015/04/19,2015/12/05,QL 2,USGS Lidar Base Specification 1.2,linear-mode lidar,1,"6348","5703",GEOID12A,2024/05/03,,Meets,Meets 3DEP LPC requirements,2024/05/03,,Meets,Meets 3DEP source DEM requirements,Meets,Meets 3DEP 1-m DEM requirements,Meets,Meets 3DEP seamless DEM requirements,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/Maine_and_Massachusetts_QL1_and_QL2_LiDAR_BAA/ME_ME_MA_QL2_L1_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/Maine_and_Massachusetts_QL1_and_QL2_LiDAR_BAA/ME_ME_MA_QL2_L1_2015,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/Maine_and_Massachusetts_QL1_and_QL2_LiDAR_BAA/ME_ME_MA_QL2_L1_2015
ND_KidderCO_2014,20000,Kidder_County_North_Dakota_LiDAR,20002,2015/04/23,2015/05/18,QL 2,USGS Lidar Base Specification 1.0,linear-mode lidar,1,"6343","5703",GEOID12A,2016/07/10,,Meets with variance,LPC meets v1.0 or draft LBS,2016/07/12,,Meets with variance,Source DEM meets v1.0 or draft LBS,Meets with variance,LPC meets v.1.0 or earlier draft specification,Meets with variance,LPC meets v.1.0 or earlier draft specification,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/Kidder_County_North_Dakota_LiDAR/ND_KidderCO_2014,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/OPR/Projects/Kidder_County_North_Dakota_LiDAR/ND_KidderCO_2014,http://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/Kidder_County_North_Dakota_LiDAR/ND_KidderCO_2014
